Date,Open,High,Low,Adj Close,Volume,Prev Day OI,Prev Day Volume
2014-07-31,1965.0,1965.5,1923.5,1924.75,,2928531.0,1768972.0
2014-07-30,1964.25,1974.25,1956.5,1965.0,,2944211.0,1509091.0
2014-07-29,1972.5,1979.5,1962.0,1963.0,,2938486.0,1368020.0
2014-07-28,1970.75,1976.0,1960.75,1973.0,,2929174.0,1426906.0
2014-07-25,1978.75,1980.75,1968.0,1971.5,,2943169.0,1165644.0
2014-07-24,1981.0,1985.75,1976.75,1980.75,,2941364.0,1149621.0
2014-07-23,1973.0,1983.5,1972.75,1980.75,,2934875.0,1274851.0
2014-07-22,1965.75,1980.5,1965.25,1975.0,,2936374.0,1414256.0
2014-07-21,1970.25,1971.5,1959.0,1966.25,,2949424.0,1796625.0
2014-07-18,1949.25,1974.25,1942.5,1971.5,,2941204.0,2441561.0
2014-07-17,1971.25,1976.0,1948.5,1953.5,,2927567.0,1320381.0
2014-07-16,1968.0,1978.0,1967.0,1974.75,,2918047.0,1905617.0
2014-07-15,1971.25,1976.25,1958.75,1968.0,,2909158.0,1003831.0
2014-07-14,1962.75,1974.0,1962.5,1971.0,,2880205.0,1364154.0
2014-07-11,1957.25,1963.5,1953.0,1962.5,,2908909.0,1972746.0
2014-07-10,1967.5,1968.25,1945.25,1957.75,,2915996.0,1393006.0
2014-07-09,1960.5,1968.25,1958.25,1967.25,,2915133.0,1776514.0
2014-07-08,1970.5,1970.75,1952.75,1960.5,,2904863.0,1151705.0
2014-07-07,1975.75,1977.5,1967.25,1971.0,,2906788.0,846127.0
2014-07-03,1968.0,1978.25,1966.0,1977.5,,2915129.0,920982.0
2014-07-02,1966.25,1970.0,1964.5,1967.75,,2929352.0,1455654.0
2014-07-01,1954.5,1971.75,1953.5,1965.75,,2925452.0,1155861.0
2014-06-30,1951.75,1956.75,1948.0,1952.5,,2891207.0,1176129.0
2014-06-27,1948.25,1954.0,1942.75,1952.0,,2868132.0,1486643.0
2014-06-26,1948.75,1952.5,1936.25,1948.75,,2872653.0,1532088.0
2014-06-25,1942.25,1953.25,1937.25,1949.5,,2855130.0,1530560.0
